Elapsed Time,Total execs,Unique samples,Crashes,Hangs,Offsets,Execs/s,Fuzzing sample,Instr CoreSVG,Instr ImageIO,Instr XCTTargetBootstrap
00h 26m 49s,655254,305,0,68,14743,86,,245760,3678208,24576
00h 26m 49s,655335,305,0,68,14743,81,,,,
00h 26m 49s,655423,305,0,68,14743,88,,,,
00h 26m 49s,655512,305,0,68,14743,89,,,,
00h 26m 49s,655609,305,0,68,14743,97,,245760,3678208,24576
00h 28m 26s,655701,305,0,68,14743,92,,245760,3678208,24576
00h 28m 26s,655781,305,0,68,14743,80,,,,
00h 28m 26s,655872,305,0,68,14743,91,,,,
00h 28m 26s,655966,305,0,68,14743,94,,,,
00h 28m 26s,656048,305,0,68,14743,82,,,,
00h 28m 26s,656137,305,0,68,14743,89,,245760,3678208,24576
00h 28m 26s,656223,305,0,68,14743,86,,,,
00h 28m 26s,656300,305,0,68,14743,77,,245760,3678208,24576
00h 28m 26s,656392,306,0,68,14744,92,00305,245760,3678208,24576
00h 28m 26s,656487,306,0,68,14744,95,,,,
00h 28m 26s,656588,306,0,68,14744,101,,,,
00h 28m 26s,656679,306,0,68,14744,91,,245760,3678208,24576
00h 28m 26s,656759,306,0,68,14744,80,,,,
00h 28m 26s,656845,306,0,68,14744,86,00171,,,
00h 28m 26s,657115,306,0,68,14744,270,,,,
00h 28m 26s,657334,306,0,68,14744,219,,,,
00h 28m 26s,657427,306,0,68,14744,93,,,,
00h 28m 26s,657519,306,0,68,14744,92,,,,
00h 28m 26s,657608,306,0,68,14744,89,,,,
00h 28m 26s,657692,306,0,68,14744,84,,,,
00h 28m 26s,657784,306,0,68,14744,92,,,,
00h 28m 26s,657872,306,0,68,14744,88,,,,
00h 28m 26s,657956,306,0,68,14744,84,,,,
00h 28m 26s,658042,306,0,68,14744,86,,,,
00h 28m 26s,658133,306,0,68,14744,91,,,,
00h 28m 26s,658220,306,0,68,14744,87,,,,
00h 28m 26s,658317,306,0,68,14744,97,,,,
00h 28m 26s,658405,306,0,68,14744,88,,,,
00h 28m 26s,658496,306,0,68,14744,91,,,,
00h 28m 26s,658598,306,0,68,14744,102,00148,,,
00h 28m 26s,658684,306,0,68,14744,86,,245760,3678208,24576
00h 28m 26s,658777,306,0,68,14744,93,,,,
00h 28m 26s,658876,306,0,68,14744,99,,245760,3678208,24576
00h 28m 26s,658971,306,0,68,14744,95,,,,
00h 28m 26s,659058,306,0,68,14744,87,,245760,3678208,24576
00h 28m 26s,659145,306,0,68,14744,87,,,,
00h 28m 26s,659235,306,0,68,14744,90,,,,
00h 28m 26s,659319,306,0,68,14744,84,,,,
00h 28m 26s,659407,306,0,68,14744,88,,,,
00h 28m 26s,659500,306,0,68,14744,93,,,,
00h 28m 26s,659594,306,0,68,14744,94,,,,
00h 28m 26s,659689,306,0,68,14744,95,,,,
00h 28m 26s,659781,306,0,68,14744,92,00270,,,
00h 28m 26s,659876,306,0,68,14744,95,,245760,3678208,24576
00h 28m 26s,659962,306,0,68,14744,86,,,,
00h 28m 26s,660052,306,0,68,14744,90,,245760,3678208,24576
00h 28m 26s,660150,306,0,68,14744,98,,,,
00h 28m 26s,660237,306,0,68,14744,87,,245760,3678208,24576
00h 28m 26s,660333,306,0,68,14744,96,,,,
00h 28m 26s,660427,306,0,68,14744,94,,245760,3678208,24576
00h 28m 26s,660529,306,0,68,14744,102,,,,
00h 28m 26s,660616,306,0,68,14744,87,,,,
00h 28m 26s,660719,306,0,68,14744,103,,245760,3678208,24576
00h 28m 26s,660802,306,0,68,14744,83,,,,
00h 28m 26s,660894,306,0,68,14744,92,00080,,,
00h 28m 26s,660979,306,0,68,14744,85,,,,
00h 28m 26s,661067,306,0,68,14744,88,,,,
00h 28m 26s,661156,306,0,68,14744,89,,245760,3678208,24576
00h 28m 26s,661241,306,0,68,14744,85,,,,
00h 28m 26s,661331,306,0,68,14744,90,,,,
00h 28m 26s,661417,306,0,68,14744,86,,,,
00h 28m 26s,661505,306,0,68,14744,88,,,,
00h 28m 26s,661596,306,0,68,14744,91,,,,
00h 28m 26s,661688,306,0,68,14744,92,,,,
00h 28m 26s,661788,306,0,68,14744,100,00168,,,
00h 28m 26s,662088,306,0,68,14744,300,,,,
00h 28m 26s,662236,306,0,68,14744,148,,,,
00h 28m 26s,662313,306,0,68,14744,77,,245760,3678208,24576
00h 28m 26s,662398,306,0,68,14744,85,,,,
00h 28m 26s,662489,306,0,68,14744,91,,,,
00h 28m 26s,662590,306,0,68,14744,101,00003,245760,3678208,24576
00h 28m 26s,662795,306,0,68,14744,205,,,,
00h 28m 26s,663080,306,0,68,14744,285,,,,
00h 28m 26s,663361,306,0,68,14744,281,,,,
00h 28m 26s,663652,306,0,68,14744,291,,245760,3678208,24576
00h 28m 26s,663916,306,0,68,14744,264,00090,245760,3678208,24576
00h 28m 26s,664294,306,0,68,14744,378,,,,
00h 28m 26s,664947,306,0,68,14744,653,00132,,,
00h 28m 26s,666151,306,0,68,14744,1204,00304,245760,3678208,24576
00h 28m 26s,666794,306,0,68,14744,643,00302,,,
00h 28m 26s,667447,306,0,68,14744,653,,245760,3678208,24576
00h 28m 26s,668218,306,0,68,14744,771,00301,245760,3678208,24576
00h 28m 26s,669323,306,0,68,14744,1105,00299,245760,3678208,24576
00h 28m 26s,669633,306,0,68,14744,310,,,,
00h 28m 26s,669712,306,0,68,14744,79,,245760,3678208,24576
00h 28m 26s,669798,306,0,68,14744,86,,,,
00h 28m 26s,669884,306,0,68,14744,86,,,,
00h 28m 26s,669969,306,0,68,14744,85,,,,
00h 28m 26s,670053,306,0,68,14744,84,,,,
00h 28m 26s,670135,306,0,68,14744,82,,,,
00h 28m 26s,670215,306,0,68,14744,80,00298,245760,3678208,24576
00h 28m 26s,670491,306,0,68,14744,276,,245760,3678208,24576
00h 28m 26s,670926,307,0,68,14746,435,,,,
00h 28m 26s,670994,307,0,68,14746,68,,,,
00h 28m 26s,671076,307,0,68,14746,82,,,,
00h 28m 26s,671159,307,0,68,14746,83,,,,
00h 28m 26s,671235,307,0,68,14746,76,,,,
00h 29m 40s,671317,307,0,68,14746,82,00306,245760,3678208,24576
00h 29m 40s,671852,307,0,69,14746,535,,245760,3678208,24576
00h 29m 40s,672227,307,0,69,14746,375,00297,245760,3678208,24576
00h 29m 40s,672731,307,0,69,14746,504,,245760,3678208,24576
00h 29m 40s,672961,307,0,69,14746,230,,245760,3678208,24576
00h 29m 40s,673247,307,0,69,14746,286,00296,245760,3678208,24576
00h 29m 40s,673761,307,0,69,14746,514,,245760,3678208,24576
00h 29m 40s,674134,307,0,70,14746,373,,,,
00h 29m 40s,674665,307,0,70,14746,531,00306,245760,3678208,24576
00h 29m 40s,676014,307,0,71,14746,1349,,,,
00h 29m 40s,676509,307,0,71,14746,495,,,,
00h 29m 40s,676850,307,0,71,14746,341,00294,245760,3678208,24576
00h 29m 40s,677060,307,0,71,14746,210,,245760,3678208,24576
00h 29m 40s,677136,307,0,72,14746,76,,,,
00h 29m 40s,677196,307,0,72,14746,60,,245760,3678208,24576
00h 29m 40s,677310,307,0,73,14746,114,,,,
00h 29m 40s,677370,307,0,73,14746,60,,,,
00h 29m 40s,677433,307,0,73,14746,63,,,,
00h 29m 40s,677492,307,0,73,14746,59,,245760,3678208,24576
00h 29m 40s,677666,307,0,74,14746,174,,,,
00h 29m 40s,677742,307,0,74,14746,76,,245760,3678208,24576
00h 29m 40s,677890,307,0,75,14746,148,,,,
00h 29m 40s,677964,307,0,75,14746,74,,,,
00h 29m 40s,678026,307,0,75,14746,62,,,,
00h 29m 40s,678087,307,0,75,14746,61,,245760,3678208,24576
00h 29m 40s,678154,307,0,76,14746,67,,245760,3678208,24576
00h 29m 40s,678333,307,0,76,14746,179,00293,245760,3678208,24576
00h 29m 40s,678455,307,0,77,14746,122,,,,
00h 29m 40s,678536,307,0,77,14746,81,,,,
00h 29m 40s,678620,307,0,77,14746,84,,,,
00h 29m 40s,678712,307,0,77,14746,92,00305,,,
00h 29m 40s,678796,307,0,77,14746,84,00298,245760,3678208,24576
00h 29m 40s,678945,307,0,78,14746,149,,,,
00h 29m 40s,679677,307,0,78,14746,732,,,,
00h 29m 40s,679754,307,0,78,14746,77,,,,
00h 29m 40s,679841,307,0,78,14746,87,,245760,3678208,24576
00h 29m 40s,679921,307,0,78,14746,80,,,,
00h 29m 40s,679998,307,0,78,14746,77,,,,
00h 29m 40s,680072,307,0,78,14746,74,,245760,3678208,24576
00h 29m 40s,680165,307,0,79,14746,93,,,,
00h 29m 40s,680246,307,0,79,14746,81,,,,
00h 29m 40s,680331,307,0,79,14746,85,,,,
00h 29m 40s,680415,307,0,79,14746,84,,,,
00h 29m 40s,680501,307,0,79,14746,86,,245760,3678208,24576
00h 29m 40s,680587,307,0,79,14746,86,,245760,3678208,24576
00h 29m 40s,680697,307,0,80,14746,110,,,,
00h 29m 40s,680779,307,0,80,14746,82,,,,
00h 29m 40s,680863,307,0,80,14746,84,00292,,,
00h 29m 40s,680940,307,0,80,14746,77,,,,
00h 29m 40s,681016,307,0,80,14746,76,,,,
00h 29m 40s,681096,307,0,80,14746,80,,245760,3678208,24576
00h 29m 40s,681399,307,0,81,14746,303,,,,
00h 29m 40s,681485,307,0,81,14746,86,,,,
00h 29m 40s,681577,307,0,81,14746,92,,,,
00h 29m 40s,681656,307,0,81,14746,79,,,,
00h 29m 40s,681741,307,0,81,14746,85,,245760,3678208,24576
00h 29m 40s,681834,307,0,82,14746,93,,,,
00h 29m 40s,681951,307,0,82,14746,117,,245760,3678208,24576
00h 29m 40s,682041,307,0,82,14746,90,,,,
00h 29m 40s,682136,307,0,82,14746,95,,245760,3678208,24576
00h 29m 40s,682232,307,0,82,14746,96,00307,245760,3678208,24576
00h 29m 40s,682334,308,0,82,14751,102,,245760,3678208,24576
00h 29m 40s,682461,308,0,83,14751,127,00290,245760,3678208,24576
00h 29m 40s,682812,308,0,83,14751,351,,,,
00h 29m 40s,682976,308,0,83,14751,164,,,,
00h 29m 40s,683090,308,0,83,14751,114,,,,
00h 29m 40s,683200,308,0,83,14751,110,,245760,3678208,24576
00h 29m 40s,683307,308,0,83,14751,107,,245760,3678208,24576
00h 29m 40s,683417,308,0,83,14751,110,,,,
00h 29m 40s,683529,308,0,83,14751,112,,,,
00h 29m 40s,683645,308,0,83,14751,116,,,,
00h 29m 40s,683759,308,0,83,14751,114,,,,
00h 29m 40s,683877,308,0,83,14751,118,,,,
00h 29m 40s,683997,308,0,83,14751,120,,,,
